107,9678,20140531,204924,032,003262,4902106838463,0324422700000,おむすび山　焼きたら,1,84,05910486
107,9678,20140531,204924,010,001053,4979754557145,9105302200000,雪国しめじ恵み　　　,1,58,05910486
107,9678,20140531,204924,031,003208,4901108002124,0313529700000,エバラ　黄金の味辛口,1,255,05910486
107,9678,20140531,204924,015,008152,0281511401399,9815114100000,釜揚げ白す　　　　　,1,111,05910486
107,9678,20140531,204924,039,003628,4901990341943,0397866500000,マルちゃん３食えび塩,1,100,05910486
107,9678,20140531,204924,012,001652,0216524203319,9165242300000,国産　鶏手羽元　　　,1,165,05910486
107,9678,20140531,204924,010,001092,0000000001274,9109202100000,にら　　　　　　　　,1,58,05910486
107,9678,20140531,204924,010,001092,0000000001274,9109202100000,にら　　　　　　　　,1,58,05910486
107,9678,20140531,204924,039,003635,4974911340127,0396717100000,大賛水野　きんぴら牛,1,128,05910486
107,9678,20140531,204924,032,003267,4902881052290,0328475900000,明星　中華三昧　北京,1,78,05910486
107,9678,20140531,204924,032,003262,4902820917000,0320461000000,ソフトふりかけちりめ,1,98,05910486
107,9678,20140531,204924,032,003267,4902881052290,0328475900000,明星　中華三昧　北京,1,78,05910486
107,9678,20140531,204924,032,003262,4902820011555,0324625200000,のりたまミニパック　,1,190,05910486
107,9678,20140531,204924,012,001601,0216031007141,9160310400000,国産黒豚　ロースしゃ,1,357,05910486
107,9678,20140531,204924,012,001614,0216141303515,9161413100000,国産豚　ロースうす切,1,175,05910486
107,9678,20140531,204924,017,002622,0226181302256,9261813800000,枝豆コロッケ　　　　,1,67,05910486
107,9678,20140531,204924,032,003262,4903307567060,0324639900000,混ぜ込みわかめご飯　,1,165,05910486
107,9678,20140531,204924,032,003262,4903307560221,0325297000000,コリコリ茎わかめ　ち,1,165,05910486
107,9678,20140531,204924,038,003517,4904717006477,0386364000000,協乳　やさしさ育ち牛,1,179,05910486
107,9678,20140531,204924,030,003031,4901626057200,0300204900000,三幸　チーズアーモン,1,115,05910486
107,9678,20140531,204924,030,003030,4901626044200,0302552900000,三幸　柿の種　　　　,1,115,05910486
107,9678,20140531,204924,030,003030,4901626064307,0302514700000,三幸　粒より小餅　　,1,115,05910486
107,9678,20140531,204924,017,002868,0228682709503,9286827400000,照り焼きチキンピザ　,1,285,05910486
107,9678,20140531,204924,041,003732,4971436603669,0410089800000,イセ農場おすすめたま,1,238,05910486
107,9678,20140531,204924,030,003030,4978041008889,0305077400000,米粒揚げ　　　　　　,1,238,05910486
107,9678,20140531,204924,010,001042,0210420601989,9104206400000,ピーマン（袋詰め）　,1,198,05910486
107,9678,20140531,204924,039,003629,4968273500039,0391919400000,朝日屋　３食徳用中華,1,225,05910486
107,9678,20140531,204924,031,003213,4902402846476,0315208900000,マカロニウラタンミー,1,180,05910486
107,9678,20140531,204924,038,003536,4908011540316,0382032200000,メグミルク　ホイップ,1,143,05910486
107,9678,20140531,204924,039,003650,4901141909282,0396704100000,天宝　会津産にんにく,1,211,05910486
107,9678,20140531,204924,010,001021,0000000001045,9102102100000,ブロッコリー　　　　,1,98,05910486
107,9678,20140531,204924,010,001094,0000000001106,9109401800000,小松菜　　　　　　　,1,98,05910486
106,3877,20140531,205118,035,003372,4901880851385,0351491700000,サッポロ　黒ラベル３,1,200,05902966
106,3877,20140531,205118,014,008011,0280110604989,9801106300000,刺身用カツオタタキス,1,149,05902966
106,3877,20140531,205118,035,003371,4906141240120,0352235600000,栄川特醸アルミ缶１８,1,198,05902966
106,3877,20140531,205118,035,003371,4973717600169,0350515100000,ＳＥ末廣Ｄｒ．野口カ,1,200,05902966
106,3877,20140531,205118,016,002581,0225816402217,9258164700000,マカロニサラダ（中）,1,110,05902966
106,3877,20140531,205118,016,002581,0225816402200,9258164700000,マカロニサラダ（中）,1,110,05902966
106,3877,20140531,205118,019,002702,0227028806982,9270288200000,彩鮮生寿司盛合せ　　,1,349,05902966
106,3877,20140531,205118,019,002702,0227028806982,9270288200000,彩鮮生寿司盛合せ　　,1,349,05902966
106,3877,20140531,205118,019,002703,0227033106800,9270313100000,お好みにぎり（　　　,1,340,05902966
106,3878,20140531,205242,033,003316,4901777230590,0338361200000,サントリー　グリーン,1,158,05908682
106,3878,20140531,205242,042,003751,4903110002239,0423874400000,山崎　ロイヤルブレッ,1,148,05908682
106,3878,20140531,205242,038,003515,4903050502974,0386257500000,こんがり焼けるとろけ,1,238,05908682
106,3878,20140531,205242,038,003533,0000049722079,0381148100000,ヨーグルトＲ−１　ド,1,122,05908682
106,3878,20140531,205242,038,003533,0000049722079,0381148100000,ヨーグルトＲ−１　ド,1,122,05908682
106,3879,20140531,205320,033,003314,4902201415040,0330157900000,エクセラボトルＣ甘さ,1,75,05905626
106,3879,20140531,205320,033,003314,4902201415040,0330157900000,エクセラボトルＣ甘さ,1,75,05905626
106,3879,20140531,205320,039,003602,4970817000059,0396297800000,奥田　絹ごし豆腐　３,1,68,05905626
107,9680,20140531,205329,010,001111,4970032011014,9111114200000,もやし　　　　　　　,1,35,05901458
107,9680,20140531,205329,038,003517,4904717150415,0381192400000,協乳　酪農の朝１Ｌ　,1,160,05901458
107,9680,20140531,205329,010,001052,4908390750139,9105205600000,一株えのき茸　　　　,1,78,05901458
107,9680,20140531,205329,032,003262,4902765304118,0323154800000,三島　菜めし（１８ｇ,1,94,05901458
107,9680,20140531,205329,033,003310,4987035032410,0336489500000,大塚カロリーメイトメ,1,190,05901458
107,9680,20140531,205329,017,002634,0226341803609,9263418300000,さつま揚げ串（ミック,1,108,05901458
107,9680,20140531,205329,035,003385,4901004010896,0354339900000,アサヒ　オフ３５０ｍ,1,120,05901458
107,9680,20140531,205329,030,003033,4901870299074,0303356200000,ＣＧＣ　ウルトラミニ,1,268,05901458
